case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);11:25:00;2023-10-22 11:23:54.352937;22.10.2023 11:25;27;True;38.647063;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-22 11:23:54.352937;22.10.2023 11:25;59;True;6.647063;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);11:25:00;2023-10-22 11:23:54.352937;22.10.2023 11:25;52;True;13.647063;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-22 11:23:54.352937;22.10.2023 11:25;52;True;13.647063;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-22 11:23:54.352937;22.10.2023 11:25;30;True;35.647063;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);11:25:00;2023-10-22 11:23:02.055383;22.10.2023 11:25;39;True;78.944617;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-22 11:23:02.055383;22.10.2023 11:25;46;True;71.944617;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);11:25:00;2023-10-22 11:23:02.055383;22.10.2023 11:25;52;True;65.944617;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-22 11:23:02.055383;22.10.2023 11:25;0;True;117.944617;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-22 11:23:02.055383;22.10.2023 11:25;82;True;35.944617;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);11:25:00;2023-10-22 11:23:20.534890;22.10.2023 11:25;39;True;60.46511;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-22 11:23:20.534890;22.10.2023 11:25;46;True;53.46511;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);11:25:00;2023-10-22 11:23:20.534890;22.10.2023 11:25;52;True;47.46511;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);11:25:00;2023-10-22 11:23:20.534890;22.10.2023 11:25;0;True;99.46511;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-22 11:23:20.534890;22.10.2023 11:25;82;True;17.46511;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);11:25:00;2023-10-22 11:23:51.456680;22.10.2023 11:25;57;True;11.54332;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-22 11:23:51.456680;22.10.2023 11:25;89;False;-20.45668;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);11:25:00;2023-10-22 11:23:51.456680;22.10.2023 11:25;30;True;38.54332;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);11:25:00;2023-10-22 11:23:51.456680;22.10.2023 11:25;82;False;-13.45668;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-22 11:23:51.456680;22.10.2023 11:25;82;False;-13.45668;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-22 12:22:07.651664;22.10.2023 12:25;58;True;114.348336;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);12:25:00;2023-10-22 12:22:07.651664;22.10.2023 12:25;27;True;145.348336;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);12:25:00;2023-10-22 12:22:07.651664;22.10.2023 12:25;39;True;133.348336;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-22 12:22:07.651664;22.10.2023 12:25;39;True;133.348336;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-22 12:22:07.651664;22.10.2023 12:25;57;True;115.348336;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);12:25:00;2023-10-22 12:22:22.480305;22.10.2023 12:25;58;True;99.519695;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);12:25:00;2023-10-22 12:22:22.480305;22.10.2023 12:25;59;True;98.519695;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);12:25:00;2023-10-22 12:22:22.480305;22.10.2023 12:25;46;True;111.519695;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-22 12:22:22.480305;22.10.2023 12:25;46;True;111.519695;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-22 12:22:22.480305;22.10.2023 12:25;89;True;68.519695;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);12:25:00;22.10.2023 12:21;22.10.2023 12:25;27;True;213;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);12:25:00;22.10.2023 12:21;22.10.2023 12:25;59;True;181;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);12:25:00;22.10.2023 12:21;22.10.2023 12:25;52;True;188;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);12:25:00;22.10.2023 12:21;22.10.2023 12:25;52;True;188;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);12:25:00;22.10.2023 12:21;22.10.2023 12:25;30;True;210;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);12:25:00;2023-10-22 12:23:01.629914;22.10.2023 12:25;39;True;79.370086;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-22 12:23:01.629914;22.10.2023 12:25;46;True;72.370086;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);12:25:00;2023-10-22 12:23:01.629914;22.10.2023 12:25;52;True;66.370086;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-22 12:23:01.629914;22.10.2023 12:25;0;True;118.370086;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-22 12:23:01.629914;22.10.2023 12:25;82;True;36.370086;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);12:25:00;2023-10-22 12:23:33.515541;22.10.2023 12:25;39;True;47.484459;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-22 12:23:33.515541;22.10.2023 12:25;46;True;40.484459;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);12:25:00;2023-10-22 12:23:33.515541;22.10.2023 12:25;52;True;34.484459;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);12:25:00;2023-10-22 12:23:33.515541;22.10.2023 12:25;0;True;86.484459;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-22 12:23:33.515541;22.10.2023 12:25;82;True;4.484459;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);12:25:00;2023-10-22 12:23:24.667466;22.10.2023 12:25;57;True;38.332534;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-22 12:23:24.667466;22.10.2023 12:25;89;True;6.332534;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);12:25:00;2023-10-22 12:23:24.667466;22.10.2023 12:25;30;True;65.332534;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);12:25:00;2023-10-22 12:23:24.667466;22.10.2023 12:25;82;True;13.332534;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-22 12:23:24.667466;22.10.2023 12:25;82;True;13.332534;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-22 13:22:31.343869;22.10.2023 13:25;58;True;90.656131;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);13:25:00;2023-10-22 13:22:31.343869;22.10.2023 13:25;27;True;121.656131;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);13:25:00;2023-10-22 13:22:31.343869;22.10.2023 13:25;39;True;109.656131;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-22 13:22:31.343869;2023-10-22 13:26:04.027149;39;True;173.68328;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-22 13:22:31.343869;22.10.2023 13:25;57;True;91.656131;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);13:25:00;2023-10-22 13:22:29.424085;22.10.2023 13:25;58;True;92.575915;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);13:25:00;2023-10-22 13:22:29.424085;22.10.2023 13:25;59;True;91.575915;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);13:25:00;2023-10-22 13:22:29.424085;22.10.2023 13:25;46;True;104.575915;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-22 13:22:29.424085;2023-10-22 13:26:04.027149;46;True;168.603064;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-22 13:22:29.424085;22.10.2023 13:25;89;True;61.575915;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);13:25:00;2023-10-22 13:23:18.695774;22.10.2023 13:25;27;True;74.304226;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-22 13:23:18.695774;22.10.2023 13:25;59;True;42.304226;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);13:25:00;2023-10-22 13:23:18.695774;22.10.2023 13:25;52;True;49.304226;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-22 13:23:18.695774;2023-10-22 13:26:04.027149;52;True;113.331375;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-22 13:23:18.695774;22.10.2023 13:25;30;True;71.304226;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);13:25:00;22.10.2023 13:21;22.10.2023 13:25;39;True;201;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);13:25:00;22.10.2023 13:21;22.10.2023 13:25;46;True;194;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);13:25:00;22.10.2023 13:21;22.10.2023 13:25;52;True;188;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);13:25:00;22.10.2023 13:21;2023-10-22 13:26:04.027149;0;True;304.027149;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);13:25:00;22.10.2023 13:21;22.10.2023 13:25;82;True;158;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);13:25:00;2023-10-22 13:25:34.027149;22.10.2023 13:25;39;False;-73.027149;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-22 13:25:34.027149;22.10.2023 13:25;46;False;-80.027149;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);13:25:00;2023-10-22 13:25:34.027149;22.10.2023 13:25;52;False;-86.027149;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);13:25:00;2023-10-22 13:25:34.027149;22.10.2023 13:25;0;False;-34.027149;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-22 13:25:34.027149;22.10.2023 13:25;82;False;-116.027149;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);13:25:00;2023-10-22 13:23:11.678119;22.10.2023 13:25;57;True;51.321881;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-22 13:23:11.678119;22.10.2023 13:25;89;True;19.321881;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);13:25:00;2023-10-22 13:23:11.678119;22.10.2023 13:25;30;True;78.321881;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);13:25:00;2023-10-22 13:23:11.678119;22.10.2023 13:25;82;True;26.321881;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-22 13:23:11.678119;2023-10-22 13:26:04.027149;82;True;90.34903;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-22 14:22:13.113009;22.10.2023 14:25;58;True;108.886991;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);14:25:00;2023-10-22 14:22:13.113009;22.10.2023 14:25;27;True;139.886991;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);14:25:00;2023-10-22 14:22:13.113009;22.10.2023 14:25;39;True;127.886991;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);14:25:00;2023-10-22 14:22:13.113009;22.10.2023 14:25;39;True;127.886991;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);14:25:00;2023-10-22 14:22:13.113009;22.10.2023 14:25;57;True;109.886991;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);14:25:00;2023-10-22 14:22:28.914558;22.10.2023 14:25;58;True;93.085442;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);14:25:00;2023-10-22 14:22:28.914558;22.10.2023 14:25;59;True;92.085442;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);14:25:00;2023-10-22 14:22:28.914558;22.10.2023 14:25;46;True;105.085442;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);14:25:00;2023-10-22 14:22:28.914558;22.10.2023 14:25;46;True;105.085442;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);14:25:00;2023-10-22 14:22:28.914558;22.10.2023 14:25;89;True;62.085442;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);14:25:00;2023-10-22 14:22:27.392097;22.10.2023 14:25;27;True;125.607903;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-22 14:22:27.392097;22.10.2023 14:25;59;True;93.607903;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);14:25:00;2023-10-22 14:22:27.392097;22.10.2023 14:25;52;True;100.607903;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);14:25:00;2023-10-22 14:22:27.392097;22.10.2023 14:25;52;True;100.607903;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);14:25:00;2023-10-22 14:22:27.392097;22.10.2023 14:25;30;True;122.607903;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);14:25:00;2023-10-22 14:21:53.741224;22.10.2023 14:25;39;True;147.258776;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-22 14:21:53.741224;22.10.2023 14:25;46;True;140.258776;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);14:25:00;2023-10-22 14:21:53.741224;22.10.2023 14:25;52;True;134.258776;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);14:25:00;2023-10-22 14:21:53.741224;22.10.2023 14:25;0;True;186.258776;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);14:25:00;2023-10-22 14:21:53.741224;22.10.2023 14:25;82;True;104.258776;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);14:25:00;2023-10-22 14:23:26.896648;22.10.2023 14:25;39;True;54.103352;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-22 14:23:26.896648;22.10.2023 14:25;46;True;47.103352;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);14:25:00;2023-10-22 14:23:26.896648;22.10.2023 14:25;52;True;41.103352;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);14:25:00;2023-10-22 14:23:26.896648;22.10.2023 14:25;0;True;93.103352;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);14:25:00;2023-10-22 14:23:26.896648;22.10.2023 14:25;82;True;11.103352;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);14:25:00;2023-10-22 14:23:20.750938;22.10.2023 14:25;57;True;42.249062;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-22 14:23:20.750938;22.10.2023 14:25;89;True;10.249062;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);14:25:00;2023-10-22 14:23:20.750938;22.10.2023 14:25;30;True;69.249062;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);14:25:00;2023-10-22 14:23:20.750938;22.10.2023 14:25;82;True;17.249062;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);14:25:00;2023-10-22 14:23:20.750938;22.10.2023 14:25;82;True;17.249062;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);15:25:00;2023-10-22 15:21:17.252853;22.10.2023 15:25;58;True;164.747147;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);15:25:00;2023-10-22 15:21:17.252853;22.10.2023 15:25;27;True;195.747147;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);15:25:00;2023-10-22 15:21:17.252853;22.10.2023 15:25;39;True;183.747147;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);15:25:00;2023-10-22 15:21:17.252853;22.10.2023 15:25;39;True;183.747147;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);15:25:00;2023-10-22 15:21:17.252853;22.10.2023 23:59;57;True;;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);15:25:00;2023-10-22 15:22:28.857790;22.10.2023 15:25;58;True;93.14221;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);15:25:00;2023-10-22 15:22:28.857790;22.10.2023 15:25;59;True;92.14221;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);15:25:00;2023-10-22 15:22:28.857790;22.10.2023 15:25;46;True;105.14221;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);15:25:00;2023-10-22 15:22:28.857790;22.10.2023 15:25;46;True;105.14221;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);15:25:00;2023-10-22 15:22:28.857790;22.10.2023 23:59;89;True;;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);15:25:00;2023-10-22 15:22:32.224035;22.10.2023 15:25;27;True;120.775965;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);15:25:00;2023-10-22 15:22:32.224035;22.10.2023 15:25;59;True;88.775965;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);15:25:00;2023-10-22 15:22:32.224035;22.10.2023 15:25;52;True;95.775965;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);15:25:00;2023-10-22 15:22:32.224035;22.10.2023 15:25;52;True;95.775965;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);15:25:00;2023-10-22 15:22:32.224035;22.10.2023 23:59;30;True;;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);15:25:00;2023-10-22 15:22:55.938106;22.10.2023 15:25;39;True;85.061894;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);15:25:00;2023-10-22 15:22:55.938106;22.10.2023 15:25;46;True;78.061894;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);15:25:00;2023-10-22 15:22:55.938106;22.10.2023 15:25;52;True;72.061894;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);15:25:00;2023-10-22 15:22:55.938106;22.10.2023 15:25;0;True;124.061894;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);15:25:00;2023-10-22 15:22:55.938106;22.10.2023 23:59;82;True;;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);15:25:00;2023-10-22 15:23:31.322662;22.10.2023 15:25;39;True;49.677338;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);15:25:00;2023-10-22 15:23:31.322662;22.10.2023 15:25;46;True;42.677338;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);15:25:00;2023-10-22 15:23:31.322662;22.10.2023 15:25;52;True;36.677338;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);15:25:00;2023-10-22 15:23:31.322662;22.10.2023 15:25;0;True;88.677338;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);15:25:00;2023-10-22 15:23:31.322662;22.10.2023 23:59;82;True;;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);15:25:00;22.10.2023 23:59;22.10.2023 15:25;57;False;;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);15:25:00;22.10.2023 23:59;22.10.2023 15:25;89;False;;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);15:25:00;22.10.2023 23:59;22.10.2023 15:25;30;False;;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);15:25:00;22.10.2023 23:59;22.10.2023 15:25;82;False;;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);15:25:00;22.10.2023 23:59;22.10.2023 15:25;82;False;;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);16:25:00;2023-10-22 16:21:39.351847;22.10.2023 16:25;58;True;142.648153;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);16:25:00;2023-10-22 16:21:39.351847;22.10.2023 16:25;27;True;173.648153;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);16:25:00;2023-10-22 16:21:39.351847;22.10.2023 16:25;39;True;161.648153;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);16:25:00;2023-10-22 16:21:39.351847;22.10.2023 16:25;39;True;161.648153;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);16:25:00;2023-10-22 16:21:39.351847;22.10.2023 16:25;57;True;143.648153;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);16:25:00;2023-10-22 16:23:19.805054;22.10.2023 16:25;58;True;42.194946;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);16:25:00;2023-10-22 16:23:19.805054;22.10.2023 16:25;59;True;41.194946;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);16:25:00;2023-10-22 16:23:19.805054;22.10.2023 16:25;46;True;54.194946;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);16:25:00;2023-10-22 16:23:19.805054;22.10.2023 16:25;46;True;54.194946;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);16:25:00;2023-10-22 16:23:19.805054;22.10.2023 16:25;89;True;11.194946;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);16:25:00;2023-10-22 16:22:26.841292;22.10.2023 16:25;27;True;126.158708;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);16:25:00;2023-10-22 16:22:26.841292;22.10.2023 16:25;59;True;94.158708;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);16:25:00;2023-10-22 16:22:26.841292;22.10.2023 16:25;52;True;101.158708;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);16:25:00;2023-10-22 16:22:26.841292;22.10.2023 16:25;52;True;101.158708;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);16:25:00;2023-10-22 16:22:26.841292;22.10.2023 16:25;30;True;123.158708;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);16:25:00;2023-10-22 16:23:02.312895;22.10.2023 16:25;39;True;78.687105;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);16:25:00;2023-10-22 16:23:02.312895;22.10.2023 16:25;46;True;71.687105;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);16:25:00;2023-10-22 16:23:02.312895;22.10.2023 16:25;52;True;65.687105;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);16:25:00;2023-10-22 16:23:02.312895;22.10.2023 16:25;0;True;117.687105;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);16:25:00;2023-10-22 16:23:02.312895;22.10.2023 16:25;82;True;35.687105;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);16:25:00;2023-10-22 16:23:20.325183;22.10.2023 16:25;39;True;60.674817;PRIOR;1
